Time,TAIEX,Non-Finance Sub-index,Non-Electronics Sub-index,Non-Finance Non-Electronics Sub-Index,Cement,Food,Plastic,Textile,Electric Machinery,Electrical and Cable,"Chemical, Biotechnology, and Medical Care",Chemical,Biotechnology and Medical Care,Glass and Ceramic,Paper and Pulp,Iron and Steel,Rubber,Automobile,Electronics,Semiconductor,Computer and Peripheral Equipment,Optoelectronic,Communications and Internet,Electronic Parts/Components,Electronic Products Distribution,Information Service,Other Electronic,Building Material and Construction,Shipping and Transportation,Tourism,Finance and Insurance,Department Stores,"Oil, Gas and Electricity",Other
1:23:05 PM,17584.72,"15,041.59","20,569.38","16,857.69",193.46,"1,876.51",293.09,596.99,235.28,87.59,123.96,154.25,66.8,65.45,387.27,187.15,279.82,320.88,816.82,403.56,141.35,38.31,137.47,189.38,206.07,130.86,98.69,379.28,266.66,96.44,"1,886.66",311.56,123.49,390.18
1:23:10 PM,17576.48,"15,033.70","20,566.77","16,855.16",193.35,"1,876.92",292.89,596.99,235.26,87.58,123.96,154.26,66.79,65.45,387.27,187.28,279.77,320.92,816.26,403.07,141.32,38.32,137.17,189.41,206.16,130.89,99.01,379.29,266.53,96.44,"1,886.51",311.56,123.49,390.14
1:23:15 PM,17584.08,"15,041.39","20,566.04","16,855.20",193.35,"1,875.47",292.89,597.13,235.22,87.58,123.94,154.26,66.77,65.46,387.27,187.29,279.77,320.92,816.86,403.56,141.33,38.31,137.19,189.32,206.08,130.89,99,379.3,266.64,96.44,"1,886.29",311.25,123.49,390.2
1:23:20 PM,17583.66,"15,041.01","20,571.15","16,861.47",193.42,"1,876.56",293.53,597.11,235.43,87.58,123.96,154.3,66.77,65.56,387.27,187.28,279.83,320.95,816.69,403.51,141.32,38.28,137.46,189.35,206.09,130.89,98.69,379.31,266.59,96.44,"1,886.25",311.33,123.49,390.09
1:23:25 PM,17586.71,"15,043.72","20,572.24","16,861.78",193.3,"1,876.56",293.44,597.19,235.47,87.65,123.9,154.21,66.75,65.56,387.27,187.31,279.79,320.95,816.9,403.51,141.3,38.31,137.46,189.39,206.15,130.86,99,379.28,266.65,96.45,"1,886.49",311.33,123.61,390.02
1:23:30 PM,17584.51,"15,041.13","20,572.30","16,860.26",193.42,"1,875.11",293.09,597.2,235.61,87.68,123.92,154.21,66.77,65.56,387.71,187.28,279.83,321.01,816.73,403.52,141.31,38.3,137.08,189.29,206.16,130.86,99.01,379.32,266.7,96.45,"1,886.88",311.5,123.62,389.99
1:23:35 PM,17584.13,"15,041.89","20,569.38","16,860.86",193.42,"1,875.18",293.32,597.19,235.59,87.65,123.95,154.29,66.76,65.56,387.41,187.41,279.83,320.99,816.78,403.55,141.29,38.31,137.49,189.35,206.16,130.86,98.69,379.27,266.49,96.45,"1,885.89",311.5,123.62,389.99
1:23:40 PM,17585.54,"15,043.16","20,567.16","16,857.80",193.42,"1,875.47",292.97,597.2,235.58,87.66,123.93,154.25,66.76,65.56,387.15,187.43,279.8,320.96,816.94,403.57,141.23,38.31,137.46,189.35,206.16,130.86,99,379.3,266.5,96.44,"1,885.98",311.5,123.62,389.96
1:23:45 PM,17576.44,"15,033.99","20,572.63","16,863.35",193.42,"1,875.42",293.43,597.11,235.65,87.66,123.95,154.29,66.76,65.55,387.15,187.42,279.8,320.96,816.1,403.07,141.25,38.31,137.46,189.31,206.04,130.86,98.69,379.28,266.67,96.44,"1,886.23",311.32,123.62,389.99
1:23:50 PM,17583.35,"15,040.81","20,569.03","16,859.28",193.42,"1,876.87",292.9,596.92,235.6,87.64,123.96,154.3,66.77,65.55,387.15,187.42,279.72,320.99,816.73,403.58,141.29,38.31,137.37,189.28,206.04,130.84,98.69,379.26,266.68,96.44,"1,886.17",311.32,123.62,390.03
1:23:55 PM,17587.1,"15,044.05","20,577.27","16,867.60",193.42,"1,875.36",293.53,596.92,235.61,87.65,123.99,154.36,66.77,65.55,387.15,187.4,279.91,320.96,816.8,403.6,141.23,38.31,137.08,189.31,206.14,130.84,98.99,379.24,266.92,96.44,"1,886.54",311.72,123.62,390.07
1:24:00 PM,17585.51,"15,043.20","20,569.82","16,861.25",193.53,"1,875.36",293.44,597.16,235.26,87.64,123.95,154.28,66.77,65.64,387.15,187.4,279.87,320.95,816.87,403.61,141.28,38.33,137.09,189.33,206.1,130.84,98.99,379.24,266.65,96.44,"1,885.92",311.61,123.5,389.89
1:24:05 PM,17585.45,"15,042.43","20,571.51","16,860.71",193.36,"1,876.82",293.42,597.06,235.22,87.57,123.98,154.34,66.77,65.64,387.33,187.28,279.77,320.95,816.82,403.55,141.3,38.32,137.2,189.28,206.17,130.84,99,379.24,266.64,96.44,"1,886.54",311.12,123.62,390.07
1:24:10 PM,17582.93,"15,039.55","20,570.48","16,857.96",193.54,"1,876.60",293.44,597.32,235.17,87.58,123.98,154.29,66.8,65.64,387.47,187.28,279.86,320.94,816.66,403.52,141.31,38.29,137.06,189.18,206.18,130.86,99,379.31,266.78,96.43,"1,886.91",311.12,123.38,389.52
1:24:15 PM,17575.92,"15,032.96","20,571.40","16,859.97",193.36,"1,875.20",293.53,597.19,235.25,87.57,123.96,154.3,66.77,65.64,387.47,187.38,279.78,320.95,816.09,403.04,141.33,38.31,137.05,189.24,206.11,130.92,98.99,379.21,266.92,96.43,"1,886.69",311.12,123.5,389.44
1:24:20 PM,17583.35,"15,040.60","20,568.15","16,857.49",193.47,"1,875.20",293.41,597.06,235.15,87.64,123.96,154.32,66.76,65.43,387.33,187.26,279.75,320.92,816.75,403.58,141.27,38.3,137.08,189.23,206.07,130.92,98.99,379.26,266.95,96.38,"1,886.35",311.14,123.5,389.34
1:24:25 PM,17581.44,"15,039.53","20,567.12","16,859.10",193.54,"1,875.27",293.08,597.01,235.19,87.64,123.95,154.29,66.77,65.64,387.33,187.39,279.75,320.97,816.63,403.58,141.32,38.31,137.08,189.31,205.9,130.89,98.67,379.35,266.99,96.38,"1,885.65",311.14,123.5,389.72
1:24:30 PM,17582.2,"15,039.85","20,565.27","16,855.36",193.44,"1,875.77",293.08,597,235.27,87.57,123.98,154.35,66.77,65.64,387.47,187.27,279.65,320.9,816.74,403.51,141.27,38.29,137.18,189.35,205.95,130.93,98.99,379.28,266.8,96.41,"1,886.03",310.94,123.5,389.66
1:24:35 PM,17574.85,"15,032.21","20,568.57","16,857.69",193.48,"1,875.33",293.52,596.87,235.3,87.59,123.98,154.35,66.77,65.64,387.29,187.26,279.78,320.67,816.08,403,141.31,38.33,136.95,189.41,206.16,130.92,99,379.25,266.62,96.42,"1,886.42",311.11,123.5,389.8
1:24:40 PM,17582.75,"15,039.69","20,572.88","16,861.93",193.49,"1,874.97",293.52,596.96,235.33,87.59,124,154.38,66.77,65.64,387.29,187.38,279.64,320.69,816.58,403.53,141.31,38.33,136.96,189.35,206.2,130.92,98.69,379.21,266.95,96.42,"1,886.64",311.11,123.5,389.8
1:24:45 PM,17584.19,"15,040.51","20,573.81","16,860.95",193.44,"1,875.33",293.09,597.01,235.32,87.59,123.95,154.31,66.75,65.64,387.29,187.39,279.71,320.67,816.67,403.51,141.29,38.31,136.93,189.3,206.07,130.92,99,379.32,267.08,96.41,"1,887.15",311.2,123.62,389.83
1:24:50 PM,17584.97,"15,041.59","20,571.58","16,859.46",193.49,"1,876.95",293.62,597.01,235.3,87.59,123.98,154.33,66.78,65.64,387.27,187.26,279.74,320.64,816.78,403.53,141.33,38.3,136.93,189.5,206.07,130.88,99,379.27,266.46,96.44,"1,886.87",311.31,123.62,389.82
1:24:55 PM,17582.32,"15,039.47","20,569.64","16,858.81",193.37,"1,877.31",293.07,596.97,235.3,87.59,123.96,154.32,66.75,65.75,387.27,187.39,279.74,320.62,816.63,403.55,141.31,38.29,136.95,189.5,206,130.88,98.71,379.19,266.83,96.44,"1,886.46",311.38,123.62,389.74
1:25:00 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:05 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:10 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:15 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:20 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:25 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:30 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:35 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:40 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:45 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:50 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:25:55 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:00 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:05 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:10 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:15 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:20 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:25 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:30 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:35 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:40 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:45 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:50 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:26:55 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:00 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:05 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:10 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:15 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:20 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:25 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:30 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:35 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:40 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:45 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:50 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:27:55 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:00 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:05 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:10 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:15 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:20 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:25 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:30 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:35 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:40 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:45 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:50 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:28:55 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:00 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:05 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:10 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:15 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:20 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:25 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:30 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:35 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:40 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:45 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:50 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:29:55 PM,17584.26,"15,040.54","20,576.65","16,864.20",193.37,"1,876.52",293.61,597.14,235.3,87.61,124.01,154.41,66.76,65.75,387.27,187.38,279.7,320.64,816.6,403.53,141.32,38.3,136.96,189.46,205.93,130.86,98.71,379.16,266.93,96.44,"1,887.19",311.14,123.62,389.8
1:30:00 PM,17625.59,"15,077.21","20,597.19","16,875.33",193.6,"1,878.11",294.34,597.14,235.14,87.7,123.94,154.33,66.73,65.72,387.83,187.61,279.94,320.48,819.24,405.22,141.46,38.35,137.53,189.69,206.28,130.74,98.74,378.8,267.51,96.26,"1,890.46",311.59,123.24,389.86
